sample_id,audio_duration,duration_group,mode,ttft_ms,asr_time_ms,llm_prefill_time_ms,error
crosswoz_11730_turn3,37.84,very_long,streaming,1532.99,1444.96,88.04,
crosswoz_11730_turn3,37.84,very_long,non-streaming,3839.53,3769.45,70.08,
multiwoz_MUL1320_turn5,37.88,very_long,streaming,1411.26,1300.76,110.50,
multiwoz_MUL1320_turn5,37.88,very_long,non-streaming,3123.72,3026.95,96.77,
multiwoz_MUL0193_turn3,37.94,very_long,streaming,1149.15,1055.90,93.26,
multiwoz_MUL0193_turn3,37.94,very_long,non-streaming,3003.57,2938.12,65.45,
crosswoz_12298_turn3,37.99,very_long,streaming,1682.70,1562.83,119.87,
crosswoz_12298_turn3,37.99,very_long,non-streaming,3689.70,3623.89,65.80,
multiwoz_MUL0076_turn4,38.02,very_long,streaming,1330.96,1238.38,92.58,
multiwoz_MUL0076_turn4,38.02,very_long,non-streaming,3279.10,3209.53,69.57,
crosswoz_7196_turn3,38.28,very_long,streaming,1326.95,1220.31,106.64,
crosswoz_7196_turn3,38.28,very_long,non-streaming,3537.55,3468.21,69.35,
multiwoz_PMUL4031_turn4,38.48,very_long,streaming,1524.79,1437.46,87.32,
multiwoz_PMUL4031_turn4,38.48,very_long,non-streaming,2961.24,2895.62,65.62,
multiwoz_MUL0641_turn3,38.78,very_long,streaming,1997.22,1879.80,117.42,
multiwoz_MUL0641_turn3,38.78,very_long,non-streaming,3243.49,3170.14,73.35,
crosswoz_2228_turn3,39.04,very_long,streaming,1312.79,1227.97,84.83,
crosswoz_2228_turn3,39.04,very_long,non-streaming,3670.23,3597.81,72.42,
multiwoz_PMUL4612_turn4,39.14,very_long,streaming,1208.01,1120.98,87.03,
multiwoz_PMUL4612_turn4,39.14,very_long,non-streaming,3194.20,3124.80,69.40,
crosswoz_10040_turn3,39.23,very_long,streaming,1821.85,1736.61,85.24,
crosswoz_10040_turn3,39.23,very_long,non-streaming,3818.98,3753.35,65.63,
crosswoz_11334_turn3,39.47,very_long,streaming,1411.80,1326.96,84.84,
crosswoz_11334_turn3,39.47,very_long,non-streaming,3932.24,3868.00,64.24,
crosswoz_3145_turn3,39.58,very_long,streaming,1284.92,1179.27,105.64,
crosswoz_3145_turn3,39.58,very_long,non-streaming,3878.60,3777.47,101.13,
multiwoz_MUL0183_turn4,39.88,very_long,streaming,1196.24,1110.76,85.48,
multiwoz_MUL0183_turn4,39.88,very_long,non-streaming,3402.97,3331.26,71.70,
multiwoz_MUL1152_turn4,39.93,very_long,streaming,1325.14,1238.97,86.17,
multiwoz_MUL1152_turn4,39.93,very_long,non-streaming,3178.88,3109.30,69.58,
multiwoz_MUL1203_turn4,40.04,very_long,streaming,1664.97,1533.66,131.31,
multiwoz_MUL1203_turn4,40.04,very_long,non-streaming,3407.20,3337.82,69.38,
crosswoz_497_turn4,40.15,very_long,streaming,1344.88,1258.99,85.89,
crosswoz_497_turn4,40.15,very_long,non-streaming,4063.82,4003.07,60.75,
crosswoz_9080_turn3,40.15,very_long,streaming,1682.01,1594.65,87.35,
crosswoz_9080_turn3,40.15,very_long,non-streaming,3791.90,3719.37,72.53,
multiwoz_PMUL2175_turn5,40.41,very_long,streaming,1068.69,972.67,96.02,
multiwoz_PMUL2175_turn5,40.41,very_long,non-streaming,3252.47,3183.35,69.12,
multiwoz_MUL1459_turn4,40.62,very_long,streaming,1567.07,1475.41,91.67,
multiwoz_MUL1459_turn4,40.62,very_long,non-streaming,3198.16,3127.75,70.41,
crosswoz_9365_turn4,40.76,very_long,streaming,1818.79,1733.38,85.41,
crosswoz_9365_turn4,40.76,very_long,non-streaming,3936.98,3867.56,69.42,
crosswoz_11592_turn3,40.77,very_long,streaming,1194.68,1111.40,83.28,
crosswoz_11592_turn3,40.77,very_long,non-streaming,3745.05,3678.68,66.37,
multiwoz_PMUL1904_turn5,40.87,very_long,streaming,1193.83,1100.09,93.74,
multiwoz_PMUL1904_turn5,40.87,very_long,non-streaming,3343.62,3274.45,69.17,
multiwoz_MUL1031_turn4,40.96,very_long,streaming,2188.75,2103.21,85.54,
multiwoz_MUL1031_turn4,40.96,very_long,non-streaming,3259.77,3190.76,69.01,
multiwoz_MUL0666_turn4,41.25,very_long,streaming,1505.39,1411.26,94.12,
multiwoz_MUL0666_turn4,41.25,very_long,non-streaming,4099.50,4030.18,69.33,
multiwoz_PMUL0322_turn5,41.31,very_long,streaming,2167.84,2080.77,87.08,
multiwoz_PMUL0322_turn5,41.31,very_long,non-streaming,3383.28,3304.62,78.66,
multiwoz_MUL1191_turn4,41.37,very_long,streaming,1532.17,1422.63,109.54,
multiwoz_MUL1191_turn4,41.37,very_long,non-streaming,3585.12,3515.55,69.57,
multiwoz_MUL2174_turn5,41.51,very_long,streaming,1771.08,1627.04,144.04,
multiwoz_MUL2174_turn5,41.51,very_long,non-streaming,3253.13,3184.09,69.04,
crosswoz_11406_turn4,41.78,very_long,streaming,1382.32,1290.79,91.53,
crosswoz_11406_turn4,41.78,very_long,non-streaming,4211.39,4141.87,69.53,
crosswoz_8717_turn3,41.78,very_long,streaming,1612.49,1527.74,84.75,
crosswoz_8717_turn3,41.78,very_long,non-streaming,3935.76,3866.99,68.76,
multiwoz_PMUL4499_turn4,41.81,very_long,streaming,1451.43,1366.48,84.96,
multiwoz_PMUL4499_turn4,41.81,very_long,non-streaming,3424.59,3355.88,68.71,
crosswoz_9956_turn6,41.95,very_long,streaming,1851.96,1767.24,84.72,
crosswoz_9956_turn6,41.95,very_long,non-streaming,3926.41,3856.26,70.15,
multiwoz_MUL1215_turn4,42.09,very_long,streaming,1294.87,1199.78,95.08,
multiwoz_MUL1215_turn4,42.09,very_long,non-streaming,3146.68,3077.93,68.75,
multiwoz_PMUL4254_turn4,42.16,very_long,streaming,1323.26,1231.56,91.70,
multiwoz_PMUL4254_turn4,42.16,very_long,non-streaming,3057.98,2988.43,69.55,
multiwoz_MUL0711_turn4,42.45,very_long,streaming,1326.20,1239.62,86.58,
multiwoz_MUL0711_turn4,42.45,very_long,non-streaming,3277.14,3207.23,69.91,
multiwoz_MUL1332_turn5,42.48,very_long,streaming,1900.59,1781.01,119.58,
multiwoz_MUL1332_turn5,42.48,very_long,non-streaming,3313.13,3243.51,69.62,
multiwoz_PMUL2590_turn5,43.50,very_long,streaming,1177.93,1085.18,92.75,
multiwoz_PMUL2590_turn5,43.50,very_long,non-streaming,3320.30,3250.53,69.77,
multiwoz_PMUL0085_turn4,43.58,very_long,streaming,1505.68,1419.79,85.89,
multiwoz_PMUL0085_turn4,43.58,very_long,non-streaming,3758.37,3688.01,70.36,
crosswoz_10661_turn4,43.63,very_long,streaming,1138.92,1050.25,88.67,
crosswoz_10661_turn4,43.63,very_long,non-streaming,3937.92,3869.05,68.87,
multiwoz_PMUL2296_turn4,43.66,very_long,streaming,2221.87,2128.95,92.91,
multiwoz_PMUL2296_turn4,43.66,very_long,non-streaming,3498.38,3428.55,69.83,
crosswoz_8672_turn4,43.68,very_long,streaming,1910.39,1824.82,85.57,
crosswoz_8672_turn4,43.68,very_long,non-streaming,4075.64,4006.64,69.00,
crosswoz_10331_turn3,43.76,very_long,streaming,2077.05,1985.89,91.16,
crosswoz_10331_turn3,43.76,very_long,non-streaming,4606.49,4538.49,68.00,
multiwoz_MUL0023_turn4,43.92,very_long,streaming,1151.42,1066.64,84.79,
multiwoz_MUL0023_turn4,43.92,very_long,non-streaming,3609.02,3538.72,70.30,
crosswoz_11735_turn3,44.30,very_long,streaming,1552.25,1468.24,84.01,
crosswoz_11735_turn3,44.30,very_long,non-streaming,4140.91,4072.26,68.65,
multiwoz_PMUL4885_turn5,44.47,very_long,streaming,1604.07,1509.62,94.45,
multiwoz_PMUL4885_turn5,44.47,very_long,non-streaming,3462.05,3393.02,69.03,
crosswoz_9138_turn4,44.48,very_long,streaming,1325.79,1239.51,86.28,
crosswoz_9138_turn4,44.48,very_long,non-streaming,4082.20,4002.83,79.37,
crosswoz_9033_turn4,45.58,very_long,streaming,1510.99,1420.00,90.99,
crosswoz_9033_turn4,45.58,very_long,non-streaming,4547.84,4478.52,69.32,
crosswoz_8436_turn3,45.65,very_long,streaming,2081.19,1994.04,87.15,
crosswoz_8436_turn3,45.65,very_long,non-streaming,4082.53,4013.23,69.30,
crosswoz_497_turn5,45.86,very_long,streaming,1403.73,1320.01,83.73,
crosswoz_497_turn5,45.86,very_long,non-streaming,4674.87,4604.45,70.42,
crosswoz_962_turn4,46.53,very_long,streaming,1184.21,1099.81,84.41,
crosswoz_962_turn4,46.53,very_long,non-streaming,4149.10,4080.17,68.93,
crosswoz_8907_turn4,46.73,very_long,streaming,1382.19,1297.65,84.54,
crosswoz_8907_turn4,46.73,very_long,non-streaming,4052.04,3983.13,68.91,
crosswoz_11613_turn5,46.92,very_long,streaming,1409.29,1322.16,87.12,
crosswoz_11613_turn5,46.92,very_long,non-streaming,4186.69,4118.65,68.04,
crosswoz_10382_turn4,46.93,very_long,streaming,1034.21,949.71,84.50,
crosswoz_10382_turn4,46.93,very_long,non-streaming,4154.61,4085.07,69.54,
crosswoz_10296_turn4,47.28,very_long,streaming,1965.18,1878.45,86.73,
crosswoz_10296_turn4,47.28,very_long,non-streaming,4296.01,4227.87,68.14,
crosswoz_8707_turn4,47.44,very_long,streaming,1710.51,1625.80,84.71,
crosswoz_8707_turn4,47.44,very_long,non-streaming,4325.67,4257.09,68.58,
crosswoz_422_turn4,47.52,very_long,streaming,1312.35,1223.21,89.15,
crosswoz_422_turn4,47.52,very_long,non-streaming,4217.46,4148.52,68.94,
crosswoz_12011_turn3,47.90,very_long,streaming,1133.35,1025.35,108.01,
crosswoz_12011_turn3,47.90,very_long,non-streaming,4363.49,4294.22,69.26,
crosswoz_2228_turn4,47.90,very_long,streaming,1389.48,1280.36,109.12,
crosswoz_2228_turn4,47.90,very_long,non-streaming,4039.89,3970.90,68.99,
crosswoz_7310_turn4,48.12,very_long,streaming,2065.87,1963.14,102.73,
crosswoz_7310_turn4,48.12,very_long,non-streaming,4488.71,4419.17,69.53,
crosswoz_12315_turn4,48.23,very_long,streaming,1409.58,1308.82,100.76,
crosswoz_12315_turn4,48.23,very_long,non-streaming,4644.78,4571.33,73.46,
crosswoz_11361_turn4,48.49,very_long,streaming,1196.73,1113.30,83.43,
crosswoz_11361_turn4,48.49,very_long,non-streaming,4427.21,4357.98,69.24,
crosswoz_8672_turn5,48.66,very_long,streaming,2045.34,1959.60,85.74,
crosswoz_8672_turn5,48.66,very_long,non-streaming,4490.42,4421.27,69.15,
crosswoz_1101_turn4,49.39,very_long,streaming,2509.23,2424.00,85.23,
crosswoz_1101_turn4,49.39,very_long,non-streaming,4305.33,4227.68,77.65,
crosswoz_11893_turn4,49.78,very_long,streaming,1544.76,1459.77,85.00,
crosswoz_11893_turn4,49.78,very_long,non-streaming,4512.69,4443.86,68.83,
crosswoz_9275_turn2,50.75,very_long,streaming,1112.47,1027.26,85.20,
crosswoz_9275_turn2,50.75,very_long,non-streaming,5689.67,5608.32,81.35,
crosswoz_7701_turn4,50.77,very_long,streaming,1324.16,1230.40,93.76,
crosswoz_7701_turn4,50.77,very_long,non-streaming,5419.62,5341.85,77.76,
crosswoz_10749_turn4,50.96,very_long,streaming,2648.34,2550.65,97.68,
crosswoz_10749_turn4,50.96,very_long,non-streaming,4685.76,4616.57,69.19,
crosswoz_8796_turn3,51.55,very_long,streaming,1589.93,1503.51,86.42,
crosswoz_8796_turn3,51.55,very_long,non-streaming,5194.20,5125.28,68.92,
crosswoz_9200_turn4,51.63,very_long,streaming,1281.01,1145.10,135.91,
crosswoz_9200_turn4,51.63,very_long,non-streaming,4981.02,4910.93,70.09,
crosswoz_9394_turn4,52.05,very_long,streaming,1118.76,1028.10,90.66,
crosswoz_9394_turn4,52.05,very_long,non-streaming,4632.94,4563.81,69.13,
crosswoz_11334_turn4,52.29,very_long,streaming,1614.19,1529.99,84.20,
crosswoz_11334_turn4,52.29,very_long,non-streaming,4929.25,4859.58,69.67,
crosswoz_11613_turn6,52.34,very_long,streaming,1589.51,1504.91,84.60,
crosswoz_11613_turn6,52.34,very_long,non-streaming,4839.89,4760.59,79.30,
crosswoz_10574_turn5,52.78,very_long,streaming,2594.00,2482.05,111.95,
crosswoz_10574_turn5,52.78,very_long,non-streaming,4763.81,4685.55,78.26,
crosswoz_11248_turn3,52.97,very_long,streaming,2752.97,2621.57,131.40,
crosswoz_11248_turn3,52.97,very_long,non-streaming,4264.52,4186.99,77.53,
crosswoz_8202_turn4,53.14,very_long,streaming,1167.30,1082.82,84.48,
crosswoz_8202_turn4,53.14,very_long,non-streaming,4726.23,4657.01,69.22,
crosswoz_3145_turn4,53.21,very_long,streaming,1706.51,1616.91,89.60,
crosswoz_3145_turn4,53.21,very_long,non-streaming,4688.97,4620.82,68.14,
crosswoz_7196_turn4,53.22,very_long,streaming,1738.50,1653.74,84.76,
crosswoz_7196_turn4,53.22,very_long,non-streaming,4368.08,4299.12,68.96,
crosswoz_7652_turn3,53.35,very_long,streaming,1581.02,1478.50,102.52,
crosswoz_7652_turn3,53.35,very_long,non-streaming,4794.12,4716.74,77.38,
crosswoz_9577_turn4,53.42,very_long,streaming,1223.87,1138.47,85.40,
crosswoz_9577_turn4,53.42,very_long,non-streaming,6149.07,6078.84,70.23,
crosswoz_12011_turn4,53.96,very_long,streaming,1192.33,1107.80,84.53,
crosswoz_12011_turn4,53.96,very_long,non-streaming,5126.64,5046.98,79.66,
crosswoz_10197_turn4,54.39,very_long,streaming,1578.49,1490.81,87.68,
crosswoz_10197_turn4,54.39,very_long,non-streaming,4636.31,4557.00,79.31,
crosswoz_10040_turn4,56.44,very_long,streaming,1905.54,1794.78,110.76,
crosswoz_10040_turn4,56.44,very_long,non-streaming,5621.72,5543.20,78.52,
crosswoz_8436_turn4,56.62,very_long,streaming,1243.63,1152.24,91.39,
crosswoz_8436_turn4,56.62,very_long,non-streaming,5461.16,5388.12,73.05,
crosswoz_98_turn3,57.17,very_long,streaming,1255.42,1170.37,85.05,
crosswoz_98_turn3,57.17,very_long,non-streaming,5038.63,4960.72,77.92,
crosswoz_12299_turn4,57.30,very_long,streaming,1398.59,1296.92,101.67,
crosswoz_12299_turn4,57.30,very_long,non-streaming,4940.06,4861.79,78.27,
crosswoz_9173_turn4,57.32,very_long,streaming,1553.46,1462.21,91.25,
crosswoz_9173_turn4,57.32,very_long,non-streaming,5694.14,5615.27,78.87,
crosswoz_12298_turn4,57.38,very_long,streaming,1354.54,1253.55,100.99,
crosswoz_12298_turn4,57.38,very_long,non-streaming,5365.77,5287.12,78.65,
crosswoz_11730_turn4,57.49,very_long,streaming,2009.61,1899.25,110.36,
crosswoz_11730_turn4,57.49,very_long,non-streaming,5944.15,5864.66,79.49,
crosswoz_11406_turn5,57.73,very_long,streaming,1240.61,1155.76,84.84,
crosswoz_11406_turn5,57.73,very_long,non-streaming,6308.43,6228.65,79.78,
crosswoz_9080_turn4,57.75,very_long,streaming,1915.08,1799.09,115.99,
crosswoz_9080_turn4,57.75,very_long,non-streaming,5848.55,5770.04,78.51,
crosswoz_10661_turn5,57.95,very_long,streaming,1526.53,1441.80,84.73,
crosswoz_10661_turn5,57.95,very_long,non-streaming,5929.43,5841.40,88.03,
crosswoz_11735_turn4,58.14,very_long,streaming,2086.47,2002.11,84.36,
crosswoz_11735_turn4,58.14,very_long,non-streaming,6300.33,6230.75,69.58,
crosswoz_497_turn6,59.06,very_long,streaming,1162.38,1076.95,85.43,
crosswoz_497_turn6,59.06,very_long,non-streaming,6207.05,6137.76,69.28,
crosswoz_8672_turn6,59.12,very_long,streaming,1509.58,1411.11,98.47,
crosswoz_8672_turn6,59.12,very_long,non-streaming,5743.87,5665.11,78.75,
crosswoz_9275_turn3,59.13,very_long,streaming,1362.47,1277.43,85.04,
crosswoz_9275_turn3,59.13,very_long,non-streaming,5974.59,5905.11,69.47,
crosswoz_9033_turn5,59.28,very_long,streaming,2091.08,2004.68,86.40,
crosswoz_9033_turn5,59.28,very_long,non-streaming,5657.48,5579.73,77.76,
crosswoz_10331_turn4,59.61,very_long,streaming,1492.56,1399.61,92.96,
crosswoz_10331_turn4,59.61,very_long,non-streaming,5574.69,5495.61,79.08,
multiwoz_PMUL4612_turn6,60.05,extra_long,streaming,1555.04,1448.35,106.69,
multiwoz_PMUL4612_turn6,60.05,extra_long,non-streaming,4594.97,4515.44,79.53,
multiwoz_PMUL0271_turn5,60.13,extra_long,streaming,1667.21,1554.03,113.18,
multiwoz_PMUL0271_turn5,60.13,extra_long,non-streaming,5081.22,4991.94,89.28,
multiwoz_MUL1031_turn6,60.26,extra_long,streaming,1132.85,1048.54,84.32,
multiwoz_MUL1031_turn6,60.26,extra_long,non-streaming,4652.29,4572.41,79.88,
crosswoz_9365_turn5,60.36,extra_long,streaming,1534.34,1446.99,87.35,
crosswoz_9365_turn5,60.36,extra_long,non-streaming,5885.37,5803.73,81.63,
multiwoz_PMUL4885_turn6,60.43,extra_long,streaming,2235.69,2147.29,88.40,
multiwoz_PMUL4885_turn6,60.43,extra_long,non-streaming,4971.52,4883.89,87.63,
crosswoz_10296_turn5,60.53,extra_long,streaming,1706.25,1610.06,96.18,
crosswoz_10296_turn5,60.53,extra_long,non-streaming,5893.40,5815.34,78.06,
multiwoz_MUL2016_turn5,60.72,extra_long,streaming,1897.79,1793.73,104.06,
multiwoz_MUL2016_turn5,60.72,extra_long,non-streaming,4925.73,4846.25,79.49,
multiwoz_PMUL0322_turn7,60.79,extra_long,streaming,1257.23,1172.20,85.04,
multiwoz_PMUL0322_turn7,60.79,extra_long,non-streaming,4641.90,4561.49,80.41,
multiwoz_MUL2157_turn5,60.84,extra_long,streaming,1301.81,1206.65,95.15,
multiwoz_MUL2157_turn5,60.84,extra_long,non-streaming,4498.11,4419.68,78.43,
crosswoz_12315_turn5,60.96,extra_long,streaming,1135.43,1029.17,106.26,
crosswoz_12315_turn5,60.96,extra_long,non-streaming,6195.34,6115.92,79.42,
multiwoz_MUL0711_turn7,61.10,extra_long,streaming,2299.90,2169.53,130.37,
multiwoz_MUL0711_turn7,61.10,extra_long,non-streaming,4916.36,4836.76,79.60,
multiwoz_MUL0176_turn6,61.22,extra_long,streaming,1298.19,1199.58,98.61,
multiwoz_MUL0176_turn6,61.22,extra_long,non-streaming,4777.06,4689.88,87.18,
multiwoz_MUL0666_turn6,61.31,extra_long,streaming,1932.06,1840.19,91.87,
multiwoz_MUL0666_turn6,61.31,extra_long,non-streaming,5093.55,5013.02,80.53,
crosswoz_11613_turn7,61.45,extra_long,streaming,1454.90,1357.76,97.13,
crosswoz_11613_turn7,61.45,extra_long,non-streaming,5747.57,5670.08,77.48,
crosswoz_8717_turn4,61.50,extra_long,streaming,1334.52,1249.37,85.15,
crosswoz_8717_turn4,61.50,extra_long,non-streaming,6104.51,6025.46,79.05,
crosswoz_10382_turn5,61.54,extra_long,streaming,1921.45,1836.93,84.52,
crosswoz_10382_turn5,61.54,extra_long,non-streaming,6007.76,5928.23,79.53,
crosswoz_11334_turn5,61.63,extra_long,streaming,1793.87,1707.55,86.32,
crosswoz_11334_turn5,61.63,extra_long,non-streaming,6099.20,6020.41,78.80,
multiwoz_MUL1353_turn5,61.80,extra_long,streaming,1771.67,1676.23,95.44,
multiwoz_MUL1353_turn5,61.80,extra_long,non-streaming,4822.27,4742.73,79.54,
multiwoz_MUL1001_turn6,61.89,extra_long,streaming,1656.35,1570.76,85.59,
multiwoz_MUL1001_turn6,61.89,extra_long,non-streaming,5751.55,5670.17,81.38,
multiwoz_MUL0789_turn5,61.94,extra_long,streaming,1088.41,1005.82,82.59,
multiwoz_MUL0789_turn5,61.94,extra_long,non-streaming,4548.80,4469.64,79.16,
crosswoz_422_turn5,62.03,extra_long,streaming,1390.25,1290.57,99.68,
crosswoz_422_turn5,62.03,extra_long,non-streaming,5857.47,5778.07,79.39,
crosswoz_8907_turn5,62.37,extra_long,streaming,1836.64,1743.01,93.62,
crosswoz_8907_turn5,62.37,extra_long,non-streaming,5660.93,5580.14,80.79,
multiwoz_MUL0084_turn6,62.45,extra_long,streaming,2852.35,2768.34,84.00,
multiwoz_MUL0084_turn6,62.45,extra_long,non-streaming,4897.53,4810.22,87.31,
multiwoz_PMUL0460_turn5,62.47,extra_long,streaming,1430.91,1344.68,86.23,
multiwoz_PMUL0460_turn5,62.47,extra_long,non-streaming,4712.70,4632.94,79.76,
multiwoz_MUL1459_turn6,62.57,extra_long,streaming,1387.05,1301.89,85.16,
multiwoz_MUL1459_turn6,62.57,extra_long,non-streaming,5827.59,5740.61,86.98,
multiwoz_MUL0711_turn6,62.64,extra_long,streaming,1253.72,1160.89,92.83,
multiwoz_MUL0711_turn6,62.64,extra_long,non-streaming,4619.89,4539.80,80.08,
crosswoz_10197_turn5,62.74,extra_long,streaming,1350.45,1266.31,84.13,
crosswoz_10197_turn5,62.74,extra_long,non-streaming,6004.60,5924.43,80.16,
multiwoz_MUL0641_turn5,62.77,extra_long,streaming,1491.09,1405.05,86.04,
multiwoz_MUL0641_turn5,62.77,extra_long,non-streaming,4909.65,4829.57,80.08,
multiwoz_MUL1377_turn4,62.84,extra_long,streaming,1307.63,1220.42,87.21,
multiwoz_MUL1377_turn4,62.84,extra_long,non-streaming,4714.49,4635.00,79.49,
multiwoz_PMUL4499_turn6,63.08,extra_long,streaming,1534.21,1447.03,87.17,
multiwoz_PMUL4499_turn6,63.08,extra_long,non-streaming,4894.75,4807.25,87.50,
multiwoz_PMUL2034_turn4,63.31,extra_long,streaming,1124.73,1038.28,86.45,
multiwoz_PMUL2034_turn4,63.31,extra_long,non-streaming,4784.72,4697.94,86.78,
multiwoz_MUL1215_turn6,63.36,extra_long,streaming,1391.49,1301.77,89.72,
multiwoz_MUL1215_turn6,63.36,extra_long,non-streaming,4724.75,4645.55,79.20,
multiwoz_MUL1332_turn7,63.53,extra_long,streaming,1566.16,1480.94,85.21,
multiwoz_MUL1332_turn7,63.53,extra_long,non-streaming,4707.12,4619.29,87.83,
multiwoz_PMUL2034_turn5,63.60,extra_long,streaming,1686.06,1570.91,115.16,
multiwoz_PMUL2034_turn5,63.60,extra_long,non-streaming,4913.79,4826.62,87.18,
crosswoz_2228_turn5,63.63,extra_long,streaming,2061.52,1974.87,86.66,
crosswoz_2228_turn5,63.63,extra_long,non-streaming,6139.65,6060.64,79.01,
multiwoz_PMUL1904_turn7,63.72,extra_long,streaming,2260.20,2168.05,92.14,
multiwoz_PMUL1904_turn7,63.72,extra_long,non-streaming,5140.12,5052.04,88.08,
multiwoz_MUL1330_turn5,64.04,extra_long,streaming,1449.72,1356.93,92.80,
multiwoz_MUL1330_turn5,64.04,extra_long,non-streaming,4667.74,4584.31,83.43,
multiwoz_MUL0069_turn6,64.09,extra_long,streaming,1234.30,1143.87,90.43,
multiwoz_MUL0069_turn6,64.09,extra_long,non-streaming,4662.44,4582.98,79.45,
crosswoz_98_turn4,64.45,extra_long,streaming,1310.59,1225.07,85.52,
crosswoz_98_turn4,64.45,extra_long,non-streaming,5813.40,5734.57,78.83,
crosswoz_8202_turn5,64.54,extra_long,streaming,1217.96,1132.57,85.40,
crosswoz_8202_turn5,64.54,extra_long,non-streaming,6079.17,6000.08,79.09,
crosswoz_8424_turn4,64.66,extra_long,streaming,1968.59,1883.50,85.09,
crosswoz_8424_turn4,64.66,extra_long,non-streaming,6166.50,6087.93,78.57,
multiwoz_MUL1320_turn8,64.75,extra_long,streaming,1296.32,1178.80,117.53,
multiwoz_MUL1320_turn8,64.75,extra_long,non-streaming,5417.09,5325.40,91.69,
crosswoz_11893_turn5,64.84,extra_long,streaming,1375.56,1278.73,96.83,
crosswoz_11893_turn5,64.84,extra_long,non-streaming,5972.17,5890.22,81.95,
multiwoz_PMUL0085_turn6,65.31,extra_long,streaming,2890.41,2799.75,90.66,
multiwoz_PMUL0085_turn6,65.31,extra_long,non-streaming,5238.80,5151.03,87.77,
crosswoz_9956_turn8,65.46,extra_long,streaming,1283.97,1198.99,84.98,
crosswoz_9956_turn8,65.46,extra_long,non-streaming,6052.06,5972.16,79.90,
crosswoz_9577_turn5,65.54,extra_long,streaming,1883.68,1799.75,83.92,
crosswoz_9577_turn5,65.54,extra_long,non-streaming,7860.26,7781.00,79.26,
crosswoz_9173_turn5,65.60,extra_long,streaming,3230.06,3141.78,88.28,
crosswoz_9173_turn5,65.60,extra_long,non-streaming,6221.68,6141.54,80.14,
multiwoz_MUL0183_turn6,65.64,extra_long,streaming,1011.78,923.98,87.80,
multiwoz_MUL0183_turn6,65.64,extra_long,non-streaming,4689.76,4609.79,79.98,
multiwoz_MUL1003_turn6,65.78,extra_long,streaming,1406.34,1322.08,84.26,
multiwoz_MUL1003_turn6,65.78,extra_long,non-streaming,4986.70,4899.55,87.15,
multiwoz_PMUL1745_turn7,65.82,extra_long,streaming,1510.73,1421.58,89.15,
multiwoz_PMUL1745_turn7,65.82,extra_long,non-streaming,6561.35,6463.37,97.98,
crosswoz_10574_turn6,66.06,extra_long,streaming,3578.80,3490.79,88.01,
crosswoz_10574_turn6,66.06,extra_long,non-streaming,6368.77,6287.78,80.98,
multiwoz_MUL1320_turn7,66.17,extra_long,streaming,2004.22,1915.14,89.09,
multiwoz_MUL1320_turn7,66.17,extra_long,non-streaming,5558.08,5468.61,89.47,
crosswoz_1101_turn5,66.22,extra_long,streaming,2302.48,2214.92,87.55,
crosswoz_1101_turn5,66.22,extra_long,non-streaming,6213.63,6126.81,86.83,
multiwoz_MUL0874_turn6,66.50,extra_long,streaming,1562.97,1478.17,84.80,
multiwoz_MUL0874_turn6,66.50,extra_long,non-streaming,5197.66,5109.98,87.68,
crosswoz_10749_turn5,66.66,extra_long,streaming,1512.07,1412.11,99.96,
crosswoz_10749_turn5,66.66,extra_long,non-streaming,6179.47,6092.62,86.85,
multiwoz_MUL1203_turn5,66.71,extra_long,streaming,1548.74,1458.67,90.07,
multiwoz_MUL1203_turn5,66.71,extra_long,non-streaming,5334.02,5246.26,87.76,
crosswoz_9200_turn5,66.75,extra_long,streaming,1507.13,1421.75,85.38,
crosswoz_9200_turn5,66.75,extra_long,non-streaming,5995.39,5916.99,78.40,
multiwoz_PMUL2175_turn8,66.97,extra_long,streaming,1515.37,1425.18,90.19,
multiwoz_PMUL2175_turn8,66.97,extra_long,non-streaming,5107.67,4981.89,125.77,
multiwoz_PMUL4254_turn6,67.34,extra_long,streaming,1205.02,1117.38,87.64,
multiwoz_PMUL4254_turn6,67.34,extra_long,non-streaming,5080.98,5000.73,80.25,
crosswoz_10040_turn5,67.37,extra_long,streaming,1136.84,1045.97,90.87,
crosswoz_10040_turn5,67.37,extra_long,non-streaming,6545.89,6466.22,79.67,
multiwoz_MUL0193_turn5,67.44,extra_long,streaming,1356.86,1267.93,88.93,
multiwoz_MUL0193_turn5,67.44,extra_long,non-streaming,4682.08,4603.04,79.04,
crosswoz_7310_turn5,67.55,extra_long,streaming,1609.16,1496.94,112.21,
crosswoz_7310_turn5,67.55,extra_long,non-streaming,6545.32,6458.96,86.36,
multiwoz_PMUL2296_turn5,67.57,extra_long,streaming,3245.80,3148.82,96.98,
multiwoz_PMUL2296_turn5,67.57,extra_long,non-streaming,5090.06,5002.28,87.78,
crosswoz_12299_turn5,67.59,extra_long,streaming,1212.50,1127.11,85.39,
crosswoz_12299_turn5,67.59,extra_long,non-streaming,6459.23,6360.13,99.10,
crosswoz_8796_turn4,67.73,extra_long,streaming,1234.98,1145.72,89.26,
crosswoz_8796_turn4,67.73,extra_long,non-streaming,6909.18,6829.52,79.66,
crosswoz_497_turn7,67.78,extra_long,streaming,1798.59,1713.10,85.50,
crosswoz_497_turn7,67.78,extra_long,non-streaming,6405.54,6323.19,82.35,
