sample_id,scope,mode,duration_group,wer,cer,wer_s,wer_d,wer_i,wer_n,cer_s,cer_d,cer_i,cer_n,empty
crosswoz_10197_turn4,crosswoz,la_streaming,very_long,0.0502,0.0502,11,0,0,219,11,0,0,219,0
crosswoz_10040_turn4,crosswoz,la_streaming,very_long,0.0938,0.0938,17,0,4,224,17,0,4,224,0
crosswoz_8436_turn4,crosswoz,la_streaming,very_long,0.0513,0.0513,10,1,1,234,10,1,1,234,0
crosswoz_98_turn3,crosswoz,la_streaming,very_long,0.1157,0.1157,22,2,1,216,22,2,1,216,0
crosswoz_12299_turn4,crosswoz,la_streaming,very_long,0.0693,0.0693,10,1,5,231,10,1,5,231,0
crosswoz_9173_turn4,crosswoz,la_streaming,very_long,0.0474,0.0474,10,0,1,232,10,0,1,232,0
crosswoz_12298_turn4,crosswoz,la_streaming,very_long,0.0431,0.0431,8,1,1,232,8,1,1,232,0
crosswoz_11730_turn4,crosswoz,la_streaming,very_long,0.0700,0.0700,15,0,2,243,15,0,2,243,0
crosswoz_11406_turn5,crosswoz,la_streaming,very_long,0.0868,0.0868,18,0,3,242,18,0,3,242,0
crosswoz_9080_turn4,crosswoz,la_streaming,very_long,0.0583,0.0583,12,0,2,240,12,0,2,240,0
crosswoz_10661_turn5,crosswoz,la_streaming,very_long,0.0788,0.0788,15,3,1,241,15,3,1,241,0
crosswoz_11735_turn4,crosswoz,la_streaming,very_long,0.0420,0.0420,6,3,1,238,6,3,1,238,0
crosswoz_497_turn6,crosswoz,la_streaming,very_long,0.0487,0.0487,9,0,2,226,9,0,2,226,0
crosswoz_8672_turn6,crosswoz,la_streaming,very_long,0.5409,0.5409,26,113,0,257,26,113,0,257,0
crosswoz_9275_turn3,crosswoz,la_streaming,very_long,0.0670,0.0670,14,0,1,224,14,0,1,224,0
crosswoz_9033_turn5,crosswoz,la_streaming,very_long,0.0567,0.0567,12,1,1,247,12,1,1,247,0
crosswoz_10331_turn4,crosswoz,la_streaming,very_long,0.0781,0.0781,16,3,1,256,16,3,1,256,0
multiwoz_PMUL4612_turn6,multiwoz,la_streaming,extra_long,0.1325,0.0774,9,2,9,151,9,8,42,762,0
multiwoz_PMUL0271_turn5,multiwoz,la_streaming,extra_long,0.1069,0.0705,10,0,7,159,20,1,36,808,0
multiwoz_MUL1031_turn6,multiwoz,la_streaming,extra_long,0.2262,0.1490,16,10,12,168,11,47,71,866,0
crosswoz_9365_turn5,crosswoz,la_streaming,extra_long,0.0887,0.0887,20,0,2,248,20,0,2,248,0
multiwoz_PMUL4885_turn6,multiwoz,la_streaming,extra_long,0.1613,0.1057,11,2,12,155,9,13,56,738,0
crosswoz_10296_turn5,crosswoz,la_streaming,extra_long,0.0683,0.0683,11,1,5,249,11,1,5,249,0
multiwoz_MUL2016_turn5,multiwoz,la_streaming,extra_long,0.1429,0.0615,12,6,5,161,13,1,34,781,0
multiwoz_PMUL0322_turn7,multiwoz,la_streaming,extra_long,0.1883,0.0962,17,1,11,154,21,10,44,780,0
multiwoz_MUL2157_turn5,multiwoz,la_streaming,extra_long,0.3286,0.2792,7,31,8,140,4,156,36,702,0
crosswoz_12315_turn5,crosswoz,la_streaming,extra_long,0.0672,0.0672,15,1,1,253,15,1,1,253,0
multiwoz_MUL0711_turn7,multiwoz,la_streaming,extra_long,0.2550,0.2253,11,36,4,200,16,176,31,990,0
multiwoz_MUL0176_turn6,multiwoz,la_streaming,extra_long,0.1220,0.0984,9,0,11,164,12,9,60,823,0
multiwoz_MUL0666_turn6,multiwoz,la_streaming,extra_long,0.2515,0.1300,20,3,18,163,21,14,72,823,0
crosswoz_11613_turn7,crosswoz,la_streaming,extra_long,0.2116,0.2116,22,24,5,241,22,24,5,241,0
crosswoz_8717_turn4,crosswoz,la_streaming,extra_long,0.0833,0.0833,18,1,2,252,18,1,2,252,0
crosswoz_10382_turn5,crosswoz,la_streaming,extra_long,0.0701,0.0701,14,4,1,271,14,4,1,271,0
crosswoz_11334_turn5,crosswoz,la_streaming,extra_long,0.0788,0.0788,16,0,3,241,16,0,3,241,0
multiwoz_MUL1353_turn5,multiwoz,la_streaming,extra_long,0.2267,0.1051,23,5,6,150,19,8,53,761,0
multiwoz_MUL1001_turn6,multiwoz,la_streaming,extra_long,0.1988,0.1512,12,11,11,171,7,57,70,886,0
multiwoz_MUL0789_turn5,multiwoz,la_streaming,extra_long,0.1837,0.0946,16,1,10,147,23,6,45,782,0
crosswoz_422_turn5,crosswoz,la_streaming,extra_long,0.0533,0.0533,11,1,1,244,11,1,1,244,0
crosswoz_8907_turn5,crosswoz,la_streaming,extra_long,0.0520,0.0520,13,0,1,269,13,0,1,269,0
multiwoz_MUL0084_turn6,multiwoz,la_streaming,extra_long,0.1615,0.1013,10,1,15,161,7,12,64,819,0
multiwoz_PMUL0460_turn5,multiwoz,la_streaming,extra_long,0.2201,0.1292,14,8,13,159,18,12,70,774,0
multiwoz_MUL1459_turn6,multiwoz,la_streaming,extra_long,0.1098,0.0712,7,0,11,164,6,1,51,815,0
multiwoz_MUL0711_turn6,multiwoz,la_streaming,extra_long,0.1313,0.0803,14,1,6,160,25,3,35,785,0
crosswoz_10197_turn5,crosswoz,la_streaming,extra_long,0.1155,0.1155,10,22,0,277,10,22,0,277,0
multiwoz_MUL0641_turn5,multiwoz,la_streaming,extra_long,0.2109,0.1283,12,1,18,147,9,5,82,748,0
multiwoz_MUL1377_turn4,multiwoz,la_streaming,extra_long,0.2074,0.1150,16,1,11,135,26,6,51,722,0
multiwoz_PMUL4499_turn6,multiwoz,la_streaming,extra_long,0.2500,0.1647,14,13,11,152,15,68,54,832,0
multiwoz_PMUL2034_turn4,multiwoz,la_streaming,extra_long,0.1862,0.1019,11,5,11,145,20,13,44,756,0
multiwoz_MUL1215_turn6,multiwoz,la_streaming,extra_long,0.2297,0.1393,16,2,16,148,19,4,88,797,0
multiwoz_MUL1332_turn7,multiwoz,la_streaming,extra_long,0.1772,0.1131,16,0,12,158,30,2,61,822,0
multiwoz_PMUL2034_turn5,multiwoz,la_streaming,extra_long,0.2866,0.2276,9,30,8,164,13,142,41,861,0
crosswoz_2228_turn5,crosswoz,la_streaming,extra_long,0.0558,0.0558,12,0,3,269,12,0,3,269,0
multiwoz_PMUL1904_turn7,multiwoz,la_streaming,extra_long,0.2604,0.1978,13,13,18,169,18,58,88,829,0
multiwoz_MUL1330_turn5,multiwoz,la_streaming,extra_long,0.1509,0.0929,11,1,12,159,22,5,52,850,0
multiwoz_MUL0069_turn6,multiwoz,la_streaming,extra_long,0.1111,0.0646,8,3,7,162,13,2,38,821,0
crosswoz_98_turn4,crosswoz,la_streaming,extra_long,0.0984,0.0984,23,0,1,244,23,0,1,244,0
crosswoz_8202_turn5,crosswoz,la_streaming,extra_long,0.0962,0.0962,21,3,1,260,21,3,1,260,0
crosswoz_8424_turn4,crosswoz,la_streaming,extra_long,0.0491,0.0491,10,0,3,265,10,0,3,265,0
multiwoz_MUL1320_turn8,multiwoz,la_streaming,extra_long,0.2577,0.2081,16,15,19,194,13,103,85,966,0
crosswoz_11893_turn5,crosswoz,la_streaming,extra_long,0.0607,0.0607,14,1,2,280,14,1,2,280,0
multiwoz_PMUL0085_turn6,multiwoz,la_streaming,extra_long,0.1943,0.1118,20,2,12,175,32,1,61,841,0
crosswoz_9956_turn8,crosswoz,la_streaming,extra_long,0.0664,0.0664,17,0,0,256,17,0,0,256,0
